asset_id,blog_id,blog_slug,bytes,cloudinary_public_id,download_message,excerpt,featured_image,format,height,id,image_url,local_file,local_path,location_id,location_slug,photo_id,photo_index,photographer,photographer_url,provider,provider_page_url,public_id,search_query,secure_url,slug,status,thumbnail_url,title,upload_status,version,width
c85c284004df7f893106f587ff991856,41,surfing-da-nang-guide,229767,danangtrip/blogs/surfing-da-nang-guide/blog-41__surfing-da-nang-guide__p01,downloaded:229767,A guide to the best seasons and spots for surfing in Da Nang.,,jpg,1085,41,https://images.pexels.com/photos/14021693/pexels-photo-14021693.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,blog-41__surfing-da-nang-guide__p01__pexels-14021693.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\blogs\2026-06-05-blog-missing-featured-image\originals\blog-41__surfing-da-nang-guide__p01__pexels-14021693.jpg,41,surfing-da-nang-guide,14021693,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/people-with-sup-boards-at-seashore-14021693/,danangtrip/blogs/surfing-da-nang-guide/blog-41__surfing-da-nang-guide__p01,Surfing and Water Sports in Da Nang: What You Need to Know Da Nang Vietnam,https://res.cloudinary.com/dmukxquza/image/upload/v1780621847/danangtrip/blogs/surfing-da-nang-guide/blog-41__surfing-da-nang-guide__p01.jpg,surfing-da-nang-guide,downloaded,https://images.pexels.com/photos/14021693/pexels-photo-14021693.jpeg?auto=compress&cs=tinysrgb&h=350,Surfing and Water Sports in Da Nang: What You Need to Know,uploaded,1780621847,1880
c3a003fb9b2a70be9fc19c788154de59,42,hue-imperial-history,492892,danangtrip/blogs/hue-imperial-history/blog-42__hue-imperial-history__p01,downloaded:492892,A journey through the history and heritage of the former royal capital.,,jpg,1253,42,https://images.pexels.com/photos/27418878/pexels-photo-27418878.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,blog-42__hue-imperial-history__p01__pexels-27418878.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\blogs\2026-06-05-blog-missing-featured-image\originals\blog-42__hue-imperial-history__p01__pexels-27418878.jpg,42,hue-imperial-history,27418878,1,Vietnam Tri Duong Photographer,https://www.pexels.com/@triduhi-youtuber,pexels,https://www.pexels.com/photo/kinh-thanh-hu-vi-t-nam-27418878/,danangtrip/blogs/hue-imperial-history/blog-42__hue-imperial-history__p01,Hue Vietnam travel,https://res.cloudinary.com/dmukxquza/image/upload/v1780621850/danangtrip/blogs/hue-imperial-history/blog-42__hue-imperial-history__p01.jpg,hue-imperial-history,downloaded,https://images.pexels.com/photos/27418878/pexels-photo-27418878.jpeg?auto=compress&cs=tinysrgb&h=350,Hue: A City Echoing Vietnam’s Imperial Past,uploaded,1780621850,1880
b355b8e2c21992524cc8a583d08767b0,43,hue-citadel-guide,492892,danangtrip/blogs/hue-citadel-guide/blog-43__hue-citadel-guide__p01,downloaded:492892,Tips for visiting the massive palace complex and its history.,,jpg,1253,43,https://images.pexels.com/photos/27418878/pexels-photo-27418878.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,blog-43__hue-citadel-guide__p01__pexels-27418878.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\blogs\2026-06-05-blog-missing-featured-image\originals\blog-43__hue-citadel-guide__p01__pexels-27418878.jpg,43,hue-citadel-guide,27418878,1,Vietnam Tri Duong Photographer,https://www.pexels.com/@triduhi-youtuber,pexels,https://www.pexels.com/photo/kinh-thanh-hu-vi-t-nam-27418878/,danangtrip/blogs/hue-citadel-guide/blog-43__hue-citadel-guide__p01,Hue Vietnam travel,https://res.cloudinary.com/dmukxquza/image/upload/v1780621853/danangtrip/blogs/hue-citadel-guide/blog-43__hue-citadel-guide__p01.jpg,hue-citadel-guide,downloaded,https://images.pexels.com/photos/27418878/pexels-photo-27418878.jpeg?auto=compress&cs=tinysrgb&h=350,A Guide to Exploring the Imperial City and Citadel in Hue,uploaded,1780621853,1880
2cc0a91b6d9c916351759defb3d481e2,44,hue-royal-tombs-guide,492892,danangtrip/blogs/hue-royal-tombs-guide/blog-44__hue-royal-tombs-guide__p01,downloaded:492892,A guide to the unique architecture and stories of the emperors’ tombs.,,jpg,1253,44,https://images.pexels.com/photos/27418878/pexels-photo-27418878.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,blog-44__hue-royal-tombs-guide__p01__pexels-27418878.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\blogs\2026-06-05-blog-missing-featured-image\originals\blog-44__hue-royal-tombs-guide__p01__pexels-27418878.jpg,44,hue-royal-tombs-guide,27418878,1,Vietnam Tri Duong Photographer,https://www.pexels.com/@triduhi-youtuber,pexels,https://www.pexels.com/photo/kinh-thanh-hu-vi-t-nam-27418878/,danangtrip/blogs/hue-royal-tombs-guide/blog-44__hue-royal-tombs-guide__p01,Hue Vietnam travel,https://res.cloudinary.com/dmukxquza/image/upload/v1780621856/danangtrip/blogs/hue-royal-tombs-guide/blog-44__hue-royal-tombs-guide__p01.jpg,hue-royal-tombs-guide,downloaded,https://images.pexels.com/photos/27418878/pexels-photo-27418878.jpeg?auto=compress&cs=tinysrgb&h=350,Discovering the Magnificent Royal Tombs of Hue,uploaded,1780621856,1880
50cd41bd81fa3a8ff581fd5ff8555e96,45,perfume-river-guide,492892,danangtrip/blogs/perfume-river-guide/blog-45__perfume-river-guide__p01,downloaded:492892,What to see along the banks of Hue’s famous river.,,jpg,1253,45,https://images.pexels.com/photos/27418878/pexels-photo-27418878.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,blog-45__perfume-river-guide__p01__pexels-27418878.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\blogs\2026-06-05-blog-missing-featured-image\originals\blog-45__perfume-river-guide__p01__pexels-27418878.jpg,45,perfume-river-guide,27418878,1,Vietnam Tri Duong Photographer,https://www.pexels.com/@triduhi-youtuber,pexels,https://www.pexels.com/photo/kinh-thanh-hu-vi-t-nam-27418878/,danangtrip/blogs/perfume-river-guide/blog-45__perfume-river-guide__p01,Hue Vietnam travel,https://res.cloudinary.com/dmukxquza/image/upload/v1780621859/danangtrip/blogs/perfume-river-guide/blog-45__perfume-river-guide__p01.jpg,perfume-river-guide,downloaded,https://images.pexels.com/photos/27418878/pexels-photo-27418878.jpeg?auto=compress&cs=tinysrgb&h=350,A Walk Along the Perfume River: Hue’s Most Iconic Sights,uploaded,1780621859,1880
8787450df26905ab47bb6362199a30f2,46,hue-culinary-capital,492892,danangtrip/blogs/hue-culinary-capital/blog-46__hue-culinary-capital__p01,downloaded:492892,Discover the refined and diverse flavors of Hue’s royal and street food.,,jpg,1253,46,https://images.pexels.com/photos/27418878/pexels-photo-27418878.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,blog-46__hue-culinary-capital__p01__pexels-27418878.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\blogs\2026-06-05-blog-missing-featured-image\originals\blog-46__hue-culinary-capital__p01__pexels-27418878.jpg,46,hue-culinary-capital,27418878,1,Vietnam Tri Duong Photographer,https://www.pexels.com/@triduhi-youtuber,pexels,https://www.pexels.com/photo/kinh-thanh-hu-vi-t-nam-27418878/,danangtrip/blogs/hue-culinary-capital/blog-46__hue-culinary-capital__p01,Hue Vietnam travel,https://res.cloudinary.com/dmukxquza/image/upload/v1780621863/danangtrip/blogs/hue-culinary-capital/blog-46__hue-culinary-capital__p01.jpg,hue-culinary-capital,downloaded,https://images.pexels.com/photos/27418878/pexels-photo-27418878.jpeg?auto=compress&cs=tinysrgb&h=350,Why Hue is the Culinary Capital of Vietnam,uploaded,1780621863,1880
2d55da3710f55fa1e21932483567ad69,47,bun-bo-hue-story,492892,danangtrip/blogs/bun-bo-hue-story/blog-47__bun-bo-hue-story__p01,downloaded:492892,A deep dive into the history and ingredients of Hue’s most famous dish.,,jpg,1253,47,https://images.pexels.com/photos/27418878/pexels-photo-27418878.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,blog-47__bun-bo-hue-story__p01__pexels-27418878.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\blogs\2026-06-05-blog-missing-featured-image\originals\blog-47__bun-bo-hue-story__p01__pexels-27418878.jpg,47,bun-bo-hue-story,27418878,1,Vietnam Tri Duong Photographer,https://www.pexels.com/@triduhi-youtuber,pexels,https://www.pexels.com/photo/kinh-thanh-hu-vi-t-nam-27418878/,danangtrip/blogs/bun-bo-hue-story/blog-47__bun-bo-hue-story__p01,Hue Vietnam travel,https://res.cloudinary.com/dmukxquza/image/upload/v1780621866/danangtrip/blogs/bun-bo-hue-story/blog-47__bun-bo-hue-story__p01.jpg,bun-bo-hue-story,downloaded,https://images.pexels.com/photos/27418878/pexels-photo-27418878.jpeg?auto=compress&cs=tinysrgb&h=350,Bún Bò Huế: The Story Behind Vietnam’s Famous Noodle Soup,uploaded,1780621866,1880
076e7bb438af81365b346dd139e1e638,48,thien-mu-pagoda-guide,492892,danangtrip/blogs/thien-mu-pagoda-guide/blog-48__thien-mu-pagoda-guide__p01,downloaded:492892,The history and significance of Hue’s most famous Buddhist temple.,,jpg,1253,48,https://images.pexels.com/photos/27418878/pexels-photo-27418878.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,blog-48__thien-mu-pagoda-guide__p01__pexels-27418878.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\blogs\2026-06-05-blog-missing-featured-image\originals\blog-48__thien-mu-pagoda-guide__p01__pexels-27418878.jpg,48,thien-mu-pagoda-guide,27418878,1,Vietnam Tri Duong Photographer,https://www.pexels.com/@triduhi-youtuber,pexels,https://www.pexels.com/photo/kinh-thanh-hu-vi-t-nam-27418878/,danangtrip/blogs/thien-mu-pagoda-guide/blog-48__thien-mu-pagoda-guide__p01,Hue Vietnam travel,https://res.cloudinary.com/dmukxquza/image/upload/v1780621869/danangtrip/blogs/thien-mu-pagoda-guide/blog-48__thien-mu-pagoda-guide__p01.jpg,thien-mu-pagoda-guide,downloaded,https://images.pexels.com/photos/27418878/pexels-photo-27418878.jpeg?auto=compress&cs=tinysrgb&h=350,Visiting Thien Mu Pagoda: An Iconic Hue Landmark,uploaded,1780621869,1880
445484835e7763949b6ae6d2e170e5d8,49,hue-cafe-tea-guide,492892,danangtrip/blogs/hue-cafe-tea-guide/blog-49__hue-cafe-tea-guide__p01,downloaded:492892,Where to find quiet spots and traditional Vietnamese tea in the city.,,jpg,1253,49,https://images.pexels.com/photos/27418878/pexels-photo-27418878.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,blog-49__hue-cafe-tea-guide__p01__pexels-27418878.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\blogs\2026-06-05-blog-missing-featured-image\originals\blog-49__hue-cafe-tea-guide__p01__pexels-27418878.jpg,49,hue-cafe-tea-guide,27418878,1,Vietnam Tri Duong Photographer,https://www.pexels.com/@triduhi-youtuber,pexels,https://www.pexels.com/photo/kinh-thanh-hu-vi-t-nam-27418878/,danangtrip/blogs/hue-cafe-tea-guide/blog-49__hue-cafe-tea-guide__p01,Hue Vietnam travel,https://res.cloudinary.com/dmukxquza/image/upload/v1780621871/danangtrip/blogs/hue-cafe-tea-guide/blog-49__hue-cafe-tea-guide__p01.jpg,hue-cafe-tea-guide,downloaded,https://images.pexels.com/photos/27418878/pexels-photo-27418878.jpeg?auto=compress&cs=tinysrgb&h=350,Hue’s Best Hidden Cafes and Local Tea Houses,uploaded,1780621871,1880
54a27e2c20a6a25d3a39bf887a533b0b,50,2-days-in-hue-itinerary,492892,danangtrip/blogs/2-days-in-hue-itinerary/blog-50__2-days-in-hue-itinerary__p01,downloaded:492892,"A 48-hour plan to see the citadel, tombs, and experience the local food.",,jpg,1253,50,https://images.pexels.com/photos/27418878/pexels-photo-27418878.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,blog-50__2-days-in-hue-itinerary__p01__pexels-27418878.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\blogs\2026-06-05-blog-missing-featured-image\originals\blog-50__2-days-in-hue-itinerary__p01__pexels-27418878.jpg,50,2-days-in-hue-itinerary,27418878,1,Vietnam Tri Duong Photographer,https://www.pexels.com/@triduhi-youtuber,pexels,https://www.pexels.com/photo/kinh-thanh-hu-vi-t-nam-27418878/,danangtrip/blogs/2-days-in-hue-itinerary/blog-50__2-days-in-hue-itinerary__p01,Hue Vietnam travel,https://res.cloudinary.com/dmukxquza/image/upload/v1780621874/danangtrip/blogs/2-days-in-hue-itinerary/blog-50__2-days-in-hue-itinerary__p01.jpg,2-days-in-hue-itinerary,downloaded,https://images.pexels.com/photos/27418878/pexels-photo-27418878.jpeg?auto=compress&cs=tinysrgb&h=350,How to Spend 2 Days in the Imperial City of Hue,uploaded,1780621874,1880
