available_from,available_to,booking_availability,booking_count,category_name,category_slug,cloudinary_public_id,created_at,created_by,description,discount_percent,download_message,duration,exclusions,id,image_url,images,inclusions,is_featured,is_hot,itinerary,local_file,local_path,location_id,location_slug,max_people,meeting_point,min_people,name,photo_id,photo_index,photographer,photographer_url,price_adult,price_child,price_infant,provider,provider_page_url,rating_avg,rating_count,search_query,short_desc,slug,start_time,status,thumbnail,thumbnail_url,tour_category_id,tour_id,tour_slug,updated_at,video_url,view_count
,,open,0,Tour Ẩm Thực,tour-am-thuc,danangtrip/tours/tour-real-variant-48/tour-48__tour-real-variant-48__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Dạo bước phố đèn lồng, thả đèn hoa đăng và thưởng thức các món ăn đặc sản nổi tiếng của Hội An.",0,downloaded:264185,5 giờ,,48,https://images.pexels.com/photos/34949975/pexels-photo-34949975.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-48__tour-real-variant-48__p01__pexels-34949975.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-48__tour-real-variant-48__p01__pexels-34949975.jpg,48,tour-real-variant-48,25,,2,Tour Khám Phá Tour Đêm Phố Cổ Hội An & Ăn Tối,34949975,1,Võ Văn Tiến,https://www.pexels.com/@vo-van-ti-n-2037497312,713046.91,451914.35,100000.00,pexels,https://www.pexels.com/photo/traditional-vietnamese-attire-in-h-i-an-alleyway-34949975/,0.00,0,Tour Khám Phá Tour Đêm Phố Cổ Hội An & Ăn Tối Vietnam travel,Lãng mạn phố cổ về đêm.,tour-real-variant-48,,downloaded,,https://images.pexels.com/photos/34949975/pexels-photo-34949975.jpeg?auto=compress&cs=tinysrgb&h=350,6,48,tour-real-variant-48,2026-05-25 08:44:17,,0
,,open,0,Tour Bà Nà Hills,tour-ba-na-hills,danangtrip/tours/tour-real-variant-49/tour-49__tour-real-variant-49__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Trải nghiệm Bà Nà Hills lung linh về đêm với Buffet tối, rượu vang và các show diễn đặc sắc.",0,downloaded:390115,1 ngày,,49,https://images.pexels.com/photos/18671478/pexels-photo-18671478.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-49__tour-real-variant-49__p01__pexels-18671478.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-49__tour-real-variant-49__p01__pexels-18671478.jpg,49,tour-real-variant-49,50,,1,Tour Khám Phá Tour Bà Nà Hills Đêm (Sun World Night),18671478,1,Prakash Achari,https://www.pexels.com/@prakaachu,1034502.13,814373.67,200000.00,pexels,https://www.pexels.com/photo/golden-bridge-ba-na-hills-vietnam-18671478/,0.00,0,Tour Khám Phá Tour Bà Nà Hills Đêm (Sun World Night) Vietnam travel,Bà Nà huyền ảo buổi đêm.,tour-real-variant-49,,downloaded,,https://images.pexels.com/photos/18671478/pexels-photo-18671478.jpeg?auto=compress&cs=tinysrgb&h=350,1,49,tour-real-variant-49,2026-05-25 08:44:17,,0
,,open,0,Tour Bà Nà Hills,tour-ba-na-hills,danangtrip/tours/tour-real-variant-50/tour-50__tour-real-variant-50__p01,2026-05-25 08:44:17,,"Trải nghiệm sang trọng hơn của Vui chơi không giới hạn tại VinWonders Nam Hội An với Safari, Công viên nước và Đảo văn hóa.",0,downloaded:481066,1 ngày,,50,https://images.pexels.com/photos/29521438/pexels-photo-29521438.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-50__tour-real-variant-50__p01__pexels-29521438.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-50__tour-real-variant-50__p01__pexels-29521438.jpg,50,tour-real-variant-50,50,,1,Tour Cao Cấp Tour VinWonders Nam Hội An Full Day,29521438,1,Võ Văn Tiến,https://www.pexels.com/@vo-van-ti-n-2037497312,1043697.08,717325.97,150000.00,pexels,https://www.pexels.com/photo/traditional-dress-at-h-i-an-historic-pagoda-29521438/,0.00,0,Tour Cao Cấp Tour VinWonders Nam Hội An Full Day Vietnam travel,Thế giới giải trí đa sắc màu.,tour-real-variant-50,,downloaded,,https://images.pexels.com/photos/29521438/pexels-photo-29521438.jpeg?auto=compress&cs=tinysrgb&h=350,1,50,tour-real-variant-50,2026-05-25 08:44:17,,0
,,open,0,Tour Biển & Đảo,tour-bien-dao,danangtrip/tours/tour-real-variant-51/tour-51__tour-real-variant-51__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Thư giãn tuyệt đối với dịch vụ tắm khoáng, tắm bùn và khu vui chơi nước giữa núi rừng.",0,downloaded:587206,1 ngày,,51,https://images.pexels.com/photos/35042236/pexels-photo-35042236.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-51__tour-real-variant-51__p01__pexels-35042236.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-51__tour-real-variant-51__p01__pexels-35042236.jpg,51,tour-real-variant-51,30,,2,Tour Tiết Kiệm Tour Suối Khoáng Nóng Thần Tài Relax,35042236,1,Nguyen Ngoc Tien,https://www.pexels.com/@nguyen-ngoc-tien-1321490019,980757.13,672992.64,150000.00,pexels,https://www.pexels.com/photo/group-enjoying-a-scenic-boat-ride-on-tranquil-lake-35042236/,0.00,0,Tour Tiết Kiệm Tour Suối Khoáng Nóng Thần Tài Relax Vietnam travel,Nghỉ dưỡng và chăm sóc sức khỏe.,tour-real-variant-51,,downloaded,,https://images.pexels.com/photos/35042236/pexels-photo-35042236.jpeg?auto=compress&cs=tinysrgb&h=350,4,51,tour-real-variant-51,2026-05-25 08:44:17,,0
,,open,0,Tour Mạo Hiểm,tour-mao-hiem,danangtrip/tours/tour-real-variant-52/tour-52__tour-real-variant-52__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Thám hiểm rừng già Sơn Trà, tìm kiếm voọc chà vá chân nâu và chinh phục đỉnh Bàn Cờ.",0,downloaded:302400,6 giờ,,52,https://images.pexels.com/photos/36748260/pexels-photo-36748260.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-52__tour-real-variant-52__p01__pexels-36748260.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-52__tour-real-variant-52__p01__pexels-36748260.jpg,52,tour-real-variant-52,10,,2,Tour Khám Phá Tour Trekking Bán Đảo Sơn Trà,36748260,1,TUAN PHAN,https://www.pexels.com/@tuan-phan-2156993475,748900.99,716531.75,0.00,pexels,https://www.pexels.com/photo/scenic-coastal-view-of-s-n-tra-peninsula-vietnam-36748260/,0.00,0,Tour Khám Phá Tour Trekking Bán Đảo Sơn Trà Vietnam travel,Thử thách thiên nhiên Sơn Trà.,tour-real-variant-52,,downloaded,,https://images.pexels.com/photos/36748260/pexels-photo-36748260.jpeg?auto=compress&cs=tinysrgb&h=350,7,52,tour-real-variant-52,2026-05-25 08:44:17,,0
,,open,0,Tour Mạo Hiểm,tour-mao-hiem,danangtrip/tours/tour-real-variant-53/tour-53__tour-real-variant-53__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Trekking rừng quốc gia Bạch Mã, ngắm thác Đỗ Quyên và ngắm toàn cảnh vịnh Lăng Cô từ Hải Vọng Đài.",0,downloaded:346744,1 ngày,,53,https://images.pexels.com/photos/31265701/pexels-photo-31265701.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-53__tour-real-variant-53__p01__pexels-31265701.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-53__tour-real-variant-53__p01__pexels-31265701.jpg,53,tour-real-variant-53,15,,2,Tour Khám Phá Tour Khám Phá Bạch Mã National Park,31265701,1,Vietnam  Hidden Light,https://www.pexels.com/@vietnamhiddenlight,1226604.56,919312.75,200000.00,pexels,https://www.pexels.com/photo/scenic-mountain-road-in-ha-giang-vietnam-31265701/,0.00,0,Tour Khám Phá Tour Khám Phá Bạch Mã National Park Vietnam travel,Hành trình chinh phục đỉnh Bạch Mã.,tour-real-variant-53,,downloaded,,https://images.pexels.com/photos/31265701/pexels-photo-31265701.jpeg?auto=compress&cs=tinysrgb&h=350,7,53,tour-real-variant-53,2026-05-25 08:44:17,,0
,,open,0,Tour Ẩm Thực,tour-am-thuc,danangtrip/tours/tour-real-variant-54/tour-54__tour-real-variant-54__p01,2026-05-25 08:44:17,,Trải nghiệm chuyên sâu hơn của Ngồi sau xe máy cùng HDV địa phương len lỏi vào các ngõ ngách thưởng thức 5-7 món ăn đặc sản.,0,downloaded:306897,4 giờ,,54,https://images.pexels.com/photos/28899311/pexels-photo-28899311.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-54__tour-real-variant-54__p01__pexels-28899311.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-54__tour-real-variant-54__p01__pexels-28899311.jpg,54,tour-real-variant-54,10,,1,Tour Khám Phá Street Food Tour Đà Nẵng bằng Xe Máy,28899311,1,Tường Chopper,https://www.pexels.com/@tuongchopper,667141.73,685838.06,0.00,pexels,https://www.pexels.com/photo/bustling-street-scene-in-ho-chi-minh-city-vietnam-28899311/,0.00,0,Tour Khám Phá Street Food Tour Đà Nẵng bằng Xe Máy Vietnam travel,Khám phá ẩm thực Đà Nẵng như người bản địa.,tour-real-variant-54,,downloaded,,https://images.pexels.com/photos/28899311/pexels-photo-28899311.jpeg?auto=compress&cs=tinysrgb&h=350,6,54,tour-real-variant-54,2026-05-25 08:44:17,,0
,,open,0,Tour Khám Phá Thiên Nhiên,tour-thien-nhien,danangtrip/tours/tour-real-variant-55/tour-55__tour-real-variant-55__p01,2026-05-25 08:44:17,,"Trải nghiệm sang trọng hơn của Học cách xới đất, trồng rau, tưới nước và tự tay chế biến món ăn từ rau sạch Trà Quế.",0,downloaded:602871,4 giờ,,55,https://images.pexels.com/photos/35518540/pexels-photo-35518540.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-55__tour-real-variant-55__p01__pexels-35518540.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-55__tour-real-variant-55__p01__pexels-35518540.jpg,55,tour-real-variant-55,12,,1,Tour Cao Cấp Tour Làm Nông Dân Làng Rau Trà Quế,35518540,1,Duy Nguyen,https://www.pexels.com/@duy-nguyen-489946968,531016.94,382384.90,100000.00,pexels,https://www.pexels.com/photo/aerial-view-of-lush-agricultural-fields-in-vietnam-35518540/,0.00,0,Tour Cao Cấp Tour Làm Nông Dân Làng Rau Trà Quế Vietnam travel,Một ngày làm nông dân Hội An.,tour-real-variant-55,,downloaded,,https://images.pexels.com/photos/35518540/pexels-photo-35518540.jpeg?auto=compress&cs=tinysrgb&h=350,5,55,tour-real-variant-55,2026-05-25 08:44:17,,0
,,open,0,Tour Bà Nà Hills,tour-ba-na-hills,danangtrip/tours/tour-real-variant-56/tour-56__tour-real-variant-56__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Ngắm nhìn thành phố ánh sáng từ giữa lòng sông và xem Cầu Rồng phun lửa, phun nước vào tối cuối tuần.",0,downloaded:357075,2 giờ,,56,https://images.pexels.com/photos/19940389/pexels-photo-19940389.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-56__tour-real-variant-56__p01__pexels-19940389.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-56__tour-real-variant-56__p01__pexels-19940389.jpg,56,tour-real-variant-56,80,,1,Tour Tiết Kiệm Tour Du Thuyền Sông Hàn & Xem Rồng Phun Lửa,19940389,1,Kirandeep Singh Walia,https://www.pexels.com/@kirandeepsingh,214301.78,155106.92,50000.00,pexels,https://www.pexels.com/photo/da-nang-administrative-center-in-vietnam-19940389/,0.00,0,Tour Tiết Kiệm Tour Du Thuyền Sông Hàn & Xem Rồng Phun Lửa Vietnam travel,Buổi tối lãng mạn trên sông Hàn.,tour-real-variant-56,,downloaded,,https://images.pexels.com/photos/19940389/pexels-photo-19940389.jpeg?auto=compress&cs=tinysrgb&h=350,1,56,tour-real-variant-56,2026-05-25 08:44:17,,0
,,open,0,Tour Cố Đô Huế,tour-hue,danangtrip/tours/tour-real-variant-57/tour-57__tour-real-variant-57__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Khám phá hệ sinh thái đầm phá nước lợ, chèo thuyền Kayak và ngắm hoàng hôn tuyệt đẹp.",0,downloaded:456250,6 giờ,,57,https://images.pexels.com/photos/33248828/pexels-photo-33248828.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-57__tour-real-variant-57__p01__pexels-33248828.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-57__tour-real-variant-57__p01__pexels-33248828.jpg,57,tour-real-variant-57,20,,2,Tour Khám Phá Tour Đầm Phá Tam Giang & Sunset,33248828,1,NGUYỄN THÀNH NHƠN,https://www.pexels.com/@nguy-n-thanh-nh-n-203569019,762884.28,558563.09,150000.00,pexels,https://www.pexels.com/photo/speedboat-moored-by-riverside-in-sunny-weather-33248828/,0.00,0,Tour Khám Phá Tour Đầm Phá Tam Giang & Sunset Vietnam travel,Hoàng hôn rực rỡ trên phá Tam Giang.,tour-real-variant-57,,downloaded,,https://images.pexels.com/photos/33248828/pexels-photo-33248828.jpeg?auto=compress&cs=tinysrgb&h=350,3,57,tour-real-variant-57,2026-05-25 08:44:17,,0
,,open,0,Tour Khám Phá Thiên Nhiên,tour-thien-nhien,danangtrip/tours/tour-real-variant-58/tour-58__tour-real-variant-58__p01,2026-05-25 08:44:17,,Trải nghiệm chuyên sâu hơn của Thưởng thức loại hình nghệ thuật di sản phi vật thể và thả đèn hoa đăng cầu may trên sông Hương.,0,downloaded:216563,2 giờ,,58,https://images.pexels.com/photos/29515987/pexels-photo-29515987.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-58__tour-real-variant-58__p01__pexels-29515987.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-58__tour-real-variant-58__p01__pexels-29515987.jpg,58,tour-real-variant-58,30,,1,Tour Khám Phá Tour Ca Huế Trên Sông Hương & Ngắm Thành Phố,29515987,1,Võ Văn Tiến,https://www.pexels.com/@vo-van-ti-n-2037497312,175641.54,106402.86,0.00,pexels,https://www.pexels.com/photo/elegant-woman-in-ao-dai-on-trang-ti-n-bridge-29515987/,0.00,0,Tour Khám Phá Tour Ca Huế Trên Sông Hương & Ngắm Thành Phố Vietnam travel,Văn hóa cố đô đặc sắc.,tour-real-variant-58,,downloaded,,https://images.pexels.com/photos/29515987/pexels-photo-29515987.jpeg?auto=compress&cs=tinysrgb&h=350,5,58,tour-real-variant-58,2026-05-25 08:44:17,,0
,,open,0,Tour Mạo Hiểm,tour-mao-hiem,danangtrip/tours/tour-real-variant-59/tour-59__tour-real-variant-59__p01,2026-05-25 08:44:17,,Trải nghiệm chuyên sâu hơn của Đi tàu gỗ ra các hòn đảo nhỏ quanh bán đảo Sơn Trà để lặn ngắm san hô và câu cá.,0,downloaded:481500,6 giờ,,59,https://images.pexels.com/photos/34472517/pexels-photo-34472517.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-59__tour-real-variant-59__p01__pexels-34472517.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-59__tour-real-variant-59__p01__pexels-34472517.jpg,59,tour-real-variant-59,25,,4,Tour Khám Phá Tour Snorkeling Bán Đảo Sơn Trà,34472517,1,Thư Hugo,https://www.pexels.com/@th-hugo-349378163,690738.79,484523.97,100000.00,pexels,https://www.pexels.com/photo/peaceful-coastal-view-in-da-n-ng-vietnam-34472517/,0.00,0,Tour Khám Phá Tour Snorkeling Bán Đảo Sơn Trà Vietnam travel,Khám phá đại dương Sơn Trà.,tour-real-variant-59,,downloaded,,https://images.pexels.com/photos/34472517/pexels-photo-34472517.jpeg?auto=compress&cs=tinysrgb&h=350,7,59,tour-real-variant-59,2026-05-25 08:44:17,,0
,,open,0,Tour Bà Nà Hills,tour-ba-na-hills,danangtrip/tours/tour-real-variant-60/tour-60__tour-real-variant-60__p01,2026-05-25 08:44:17,,"Trải nghiệm sang trọng hơn của Khám phá chốn bồng lai tiên cảnh với Cầu Vàng, Làng Pháp và hệ thống cáp treo đạt nhiều kỷ lục thế giới.",0,downloaded:390115,1 ngày,,60,https://images.pexels.com/photos/18671478/pexels-photo-18671478.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-60__tour-real-variant-60__p01__pexels-18671478.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-60__tour-real-variant-60__p01__pexels-18671478.jpg,60,tour-real-variant-60,45,,2,Tour Cao Cấp Tour Bà Nà Hills 1 Ngày (Buffet Trưa),18671478,1,Prakash Achari,https://www.pexels.com/@prakaachu,1463561.08,1042891.06,250000.00,pexels,https://www.pexels.com/photo/golden-bridge-ba-na-hills-vietnam-18671478/,0.00,0,Tour Cao Cấp Tour Bà Nà Hills 1 Ngày (Buffet Trưa) Vietnam travel,Hành trình đưa quý khách đến với đỉnh Núi Chúa - Đà Nẵng.,tour-real-variant-60,,downloaded,,https://images.pexels.com/photos/18671478/pexels-photo-18671478.jpeg?auto=compress&cs=tinysrgb&h=350,1,60,tour-real-variant-60,2026-05-25 08:44:17,,0
,,open,0,Tour Phố Cổ Hội An,tour-hoi-an,danangtrip/tours/tour-real-variant-61/tour-61__tour-real-variant-61__p01,2026-05-25 08:44:17,,Trải nghiệm chuyên sâu hơn của Trải nghiệm chèo thúng tại rừng dừa Bảy Mẫu và khám phá vẻ đẹp hoài cổ của phố cổ Hội An về đêm.,0,downloaded:485810,7 giờ,,61,https://images.pexels.com/photos/32874870/pexels-photo-32874870.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-61__tour-real-variant-61__p01__pexels-32874870.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-61__tour-real-variant-61__p01__pexels-32874870.jpg,61,tour-real-variant-61,30,,2,Tour Tiết Kiệm Tour Phố Cổ Hội An & Rừng Dừa Bảy Mẫu,32874870,1,Vietnam  Hidden Light,https://www.pexels.com/@vietnamhiddenlight,869455.62,571825.20,150000.00,pexels,https://www.pexels.com/photo/aerial-view-of-basket-boats-in-h-i-an-vietnam-32874870/,0.00,0,Tour Tiết Kiệm Tour Phố Cổ Hội An & Rừng Dừa Bảy Mẫu Vietnam travel,Kết hợp trải nghiệm sông nước và văn hóa phố cổ.,tour-real-variant-61,,downloaded,,https://images.pexels.com/photos/32874870/pexels-photo-32874870.jpeg?auto=compress&cs=tinysrgb&h=350,2,61,tour-real-variant-61,2026-05-25 08:44:17,,0
,,open,0,Tour Khám Phá Thiên Nhiên,tour-thien-nhien,danangtrip/tours/tour-real-variant-62/tour-62__tour-real-variant-62__p01,2026-05-25 08:44:17,,Trải nghiệm chuyên sâu hơn của Hành trình tâm linh khám phá các hang động kỳ bí tại Ngũ Hành Sơn và chiêm bái Phật Bà tại Sơn Trà.,0,downloaded:302400,4 giờ,,62,https://images.pexels.com/photos/36748260/pexels-photo-36748260.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-62__tour-real-variant-62__p01__pexels-36748260.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-62__tour-real-variant-62__p01__pexels-36748260.jpg,62,tour-real-variant-62,20,,2,Tour Khám Phá Tour Ngũ Hành Sơn & Chùa Linh Ứng Sơn Trà,36748260,1,TUAN PHAN,https://www.pexels.com/@tuan-phan-2156993475,483497.49,267434.97,0.00,pexels,https://www.pexels.com/photo/scenic-coastal-view-of-s-n-tra-peninsula-vietnam-36748260/,0.00,0,Tour Khám Phá Tour Ngũ Hành Sơn & Chùa Linh Ứng Sơn Trà Vietnam travel,Tour tâm linh nửa ngày ngắm cảnh biển Đà Nẵng.,tour-real-variant-62,,downloaded,,https://images.pexels.com/photos/36748260/pexels-photo-36748260.jpeg?auto=compress&cs=tinysrgb&h=350,5,62,tour-real-variant-62,2026-05-25 08:44:17,,0
,,open,0,Tour Cố Đô Huế,tour-hue,danangtrip/tours/tour-real-variant-63/tour-63__tour-real-variant-63__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Chuyến đi biển đảo hấp dẫn với các hoạt động tắm biển, lặn ngắm san hô và thưởng thức hải sản tươi ngon.",0,downloaded:353793,1 ngày,,63,https://images.pexels.com/photos/32228483/pexels-photo-32228483.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-63__tour-real-variant-63__p01__pexels-32228483.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-63__tour-real-variant-63__p01__pexels-32228483.jpg,63,tour-real-variant-63,35,,4,Tour Khám Phá Tour Cù Lao Chàm Lặn Ngắm San Hô,32228483,1,Trieu Kim Tran,https://www.pexels.com/@trieu-kim-tran-489969244,745310.83,466380.17,100000.00,pexels,https://www.pexels.com/photo/scenic-boat-tour-on-tropical-waters-32228483/,0.00,0,Tour Khám Phá Tour Cù Lao Chàm Lặn Ngắm San Hô Vietnam travel,Thiên đường biển đảo Cù Lao Chàm.,tour-real-variant-63,,downloaded,,https://images.pexels.com/photos/32228483/pexels-photo-32228483.jpeg?auto=compress&cs=tinysrgb&h=350,3,63,tour-real-variant-63,2026-05-25 08:44:17,,0
,,open,0,Tour Khám Phá Thiên Nhiên,tour-thien-nhien,danangtrip/tours/tour-real-variant-64/tour-64__tour-real-variant-64__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Vượt đèo Hải Vân đến với cố đô Huế, tham quan Đại Nội, chùa Thiên Mụ và các lăng tẩm uy nghiêm.",0,downloaded:659336,1 ngày,,64,https://images.pexels.com/photos/27418881/pexels-photo-27418881.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-64__tour-real-variant-64__p01__pexels-27418881.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-64__tour-real-variant-64__p01__pexels-27418881.jpg,64,tour-real-variant-64,40,,2,Tour Khám Phá Tour Cố Đô Huế 1 Ngày từ Đà Nẵng,27418881,1,Vietnam Tri Duong Photographer,https://www.pexels.com/@triduhi-youtuber,1223351.50,750611.52,200000.00,pexels,https://www.pexels.com/photo/kinh-thanh-hu-vi-t-nam-27418881/,0.00,0,Tour Khám Phá Tour Cố Đô Huế 1 Ngày từ Đà Nẵng Vietnam travel,Hành trình di sản cố đô miền Trung.,tour-real-variant-64,,downloaded,,https://images.pexels.com/photos/27418881/pexels-photo-27418881.jpeg?auto=compress&cs=tinysrgb&h=350,5,64,tour-real-variant-64,2026-05-25 08:44:17,,0
,,open,0,Tour Khám Phá Thiên Nhiên,tour-thien-nhien,danangtrip/tours/tour-real-variant-65/tour-65__tour-real-variant-65__p01,2026-05-25 08:44:17,,Trải nghiệm sang trọng hơn của Tìm hiểu về văn hóa Champa cổ đại qua quần thể đền tháp Mỹ Sơn - Di sản văn hóa thế giới.,0,downloaded:587206,5 giờ,,65,https://images.pexels.com/photos/35042236/pexels-photo-35042236.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-65__tour-real-variant-65__p01__pexels-35042236.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-65__tour-real-variant-65__p01__pexels-35042236.jpg,65,tour-real-variant-65,25,,2,Tour Cao Cấp Tour Thánh Địa Mỹ Sơn nửa ngày,35042236,1,Nguyen Ngoc Tien,https://www.pexels.com/@nguyen-ngoc-tien-1321490019,643118.44,430071.18,100000.00,pexels,https://www.pexels.com/photo/group-enjoying-a-scenic-boat-ride-on-tranquil-lake-35042236/,0.00,0,Tour Cao Cấp Tour Thánh Địa Mỹ Sơn nửa ngày Vietnam travel,Khám phá bí ẩn tháp Chàm.,tour-real-variant-65,,downloaded,,https://images.pexels.com/photos/35042236/pexels-photo-35042236.jpeg?auto=compress&cs=tinysrgb&h=350,5,65,tour-real-variant-65,2026-05-25 08:44:17,,0
,,open,0,Tour Bà Nà Hills,tour-ba-na-hills,danangtrip/tours/tour-real-variant-66/tour-66__tour-real-variant-66__p01,2026-05-25 08:44:17,,"Trải nghiệm chuyên sâu hơn của Hành trình check-in những biểu tượng hiện đại của Đà Nẵng: Cầu Rồng, Cầu Tình Yêu, Bảo tàng Chăm.",0,downloaded:319817,4 giờ,,66,https://images.pexels.com/photos/29941646/pexels-photo-29941646.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,,,False,False,,tour-66__tour-real-variant-66__p01__pexels-29941646.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-04-tour-missing-thumbnail\originals\tour-66__tour-real-variant-66__p01__pexels-29941646.jpg,66,tour-real-variant-66,15,,2,Tour Tiết Kiệm Tour Đà Nẵng City - Những Cây Cầu,29941646,1,Võ Văn Tiến,https://www.pexels.com/@vo-van-ti-n-2037497312,377740.71,215200.33,0.00,pexels,https://www.pexels.com/photo/family-in-traditional-vietnamese-ao-dai-at-japanese-bridge-29941646/,0.00,0,Tour Tiết Kiệm Tour Đà Nẵng City - Những Cây Cầu Vietnam travel,Tour khám phá thành phố đáng sống.,tour-real-variant-66,,downloaded,,https://images.pexels.com/photos/29941646/pexels-photo-29941646.jpeg?auto=compress&cs=tinysrgb&h=350,1,66,tour-real-variant-66,2026-05-25 08:44:17,,0
