schedule_review_id,tour_slug,tour_name,review_status,approve_for_seed,start_date,end_date,max_people,booked_people,price_adult,price_child,price_infant,status,booking_availability,departure_code,departure_place,start_time,start_time_source,booking_deadline,schedule_pattern,review_flags,fix_notes,source_url
venusvietnamtravel-cam-thanh-coconut-jungle-muslim-tour-venustravel-SCH-03,venusvietnamtravel-cam-thanh-coconut-jungle-muslim-tour-venustravel,Cam Thanh Coconut Jungle Muslim Tour,approved,True,2026-06-06,2026-06-06,30,0,1225000.0,0.0,0.0,available,open,VCTC-20260606-03,Depart from Hoi An / Da Nang / Hue Depart from Ha Noi Depart from Ho Chi Minh Pakage T,08:00,default,2026-06-05T18:00:00+00:00,daily,start_time_inferred; tour_has_inferred_fields; missing_itinerary,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://venusvietnamtravel.com/cam-thanh-coconut-jungle-muslim-tour/
venusvietnamtravel-cam-thanh-coconut-jungle-muslim-tour-venustravel-SCH-04,venusvietnamtravel-cam-thanh-coconut-jungle-muslim-tour-venustravel,Cam Thanh Coconut Jungle Muslim Tour,approved,True,2026-06-07,2026-06-07,30,0,1225000.0,0.0,0.0,available,open,VCTC-20260607-04,Depart from Hoi An / Da Nang / Hue Depart from Ha Noi Depart from Ho Chi Minh Pakage T,08:00,default,2026-06-06T18:00:00+00:00,daily,start_time_inferred; tour_has_inferred_fields; missing_itinerary,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://venusvietnamtravel.com/cam-thanh-coconut-jungle-muslim-tour/
venusvietnamtravel-cam-thanh-cooking-class-my-son-holy-land-full-day-tour-venustravel-SCH-01,venusvietnamtravel-cam-thanh-cooking-class-my-son-holy-land-full-day-tour-venustravel,Cam Thanh Cooking Class & My Son Holy Land Full-Day Tour,approved,True,2026-06-04,2026-06-04,30,0,1215500.0,0.0,0.0,available,open,VCTC-20260604-01,Depart from Hoi An / Da Nang / Hue Depart from Ha Noi Depart from Ho Chi Minh Pakage T,08:00,rule,2026-06-03T18:00:00+00:00,daily,start_time_inferred; missing_itinerary,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://venusvietnamtravel.com/cam-thanh-cooking-class-my-son-holy-land-full-day-tour/
venusvietnamtravel-cam-thanh-cooking-class-my-son-holy-land-full-day-tour-venustravel-SCH-02,venusvietnamtravel-cam-thanh-cooking-class-my-son-holy-land-full-day-tour-venustravel,Cam Thanh Cooking Class & My Son Holy Land Full-Day Tour,approved,True,2026-06-05,2026-06-05,30,0,1215500.0,0.0,0.0,available,open,VCTC-20260605-02,Depart from Hoi An / Da Nang / Hue Depart from Ha Noi Depart from Ho Chi Minh Pakage T,08:00,rule,2026-06-04T18:00:00+00:00,daily,start_time_inferred; missing_itinerary,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://venusvietnamtravel.com/cam-thanh-cooking-class-my-son-holy-land-full-day-tour/
venusvietnamtravel-cam-thanh-cooking-class-my-son-holy-land-full-day-tour-venustravel-SCH-03,venusvietnamtravel-cam-thanh-cooking-class-my-son-holy-land-full-day-tour-venustravel,Cam Thanh Cooking Class & My Son Holy Land Full-Day Tour,approved,True,2026-06-06,2026-06-06,30,0,1215500.0,0.0,0.0,available,open,VCTC-20260606-03,Depart from Hoi An / Da Nang / Hue Depart from Ha Noi Depart from Ho Chi Minh Pakage T,08:00,rule,2026-06-05T18:00:00+00:00,daily,start_time_inferred; missing_itinerary,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://venusvietnamtravel.com/cam-thanh-cooking-class-my-son-holy-land-full-day-tour/
venusvietnamtravel-cam-thanh-cooking-class-my-son-holy-land-full-day-tour-venustravel-SCH-04,venusvietnamtravel-cam-thanh-cooking-class-my-son-holy-land-full-day-tour-venustravel,Cam Thanh Cooking Class & My Son Holy Land Full-Day Tour,approved,True,2026-06-07,2026-06-07,30,0,1215500.0,0.0,0.0,available,open,VCTC-20260607-04,Depart from Hoi An / Da Nang / Hue Depart from Ha Noi Depart from Ho Chi Minh Pakage T,08:00,rule,2026-06-06T18:00:00+00:00,daily,start_time_inferred; missing_itinerary,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://venusvietnamtravel.com/cam-thanh-cooking-class-my-son-holy-land-full-day-tour/
venusvietnamtravel-cam-thanh-eco-tour-my-son-holy-land-full-day-tour-venustravel-SCH-01,venusvietnamtravel-cam-thanh-eco-tour-my-son-holy-land-full-day-tour-venustravel,Cam Thanh Eco Tour - My Son Holy Land Full-day Tour,approved,True,2026-06-04,2026-06-04,30,0,1215500.0,0.0,0.0,available,open,VCTE-20260604-01,Depart from Hoi An / Da Nang / Hue Depart from Ha Noi Depart from Ho Chi Minh Pakage T,08:00,rule,2026-06-03T18:00:00+00:00,daily,start_time_inferred; missing_itinerary,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://venusvietnamtravel.com/cam-thanh-coconut-jungle-my-son-sanctuary-full-day-tour/
venusvietnamtravel-cam-thanh-eco-tour-my-son-holy-land-full-day-tour-venustravel-SCH-02,venusvietnamtravel-cam-thanh-eco-tour-my-son-holy-land-full-day-tour-venustravel,Cam Thanh Eco Tour - My Son Holy Land Full-day Tour,approved,True,2026-06-05,2026-06-05,30,0,1215500.0,0.0,0.0,available,open,VCTE-20260605-02,Depart from Hoi An / Da Nang / Hue Depart from Ha Noi Depart from Ho Chi Minh Pakage T,08:00,rule,2026-06-04T18:00:00+00:00,daily,start_time_inferred; missing_itinerary,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://venusvietnamtravel.com/cam-thanh-coconut-jungle-my-son-sanctuary-full-day-tour/
venusvietnamtravel-cam-thanh-eco-tour-my-son-holy-land-full-day-tour-venustravel-SCH-03,venusvietnamtravel-cam-thanh-eco-tour-my-son-holy-land-full-day-tour-venustravel,Cam Thanh Eco Tour - My Son Holy Land Full-day Tour,approved,True,2026-06-06,2026-06-06,30,0,1215500.0,0.0,0.0,available,open,VCTE-20260606-03,Depart from Hoi An / Da Nang / Hue Depart from Ha Noi Depart from Ho Chi Minh Pakage T,08:00,rule,2026-06-05T18:00:00+00:00,daily,start_time_inferred; missing_itinerary,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://venusvietnamtravel.com/cam-thanh-coconut-jungle-my-son-sanctuary-full-day-tour/
venusvietnamtravel-cam-thanh-eco-tour-my-son-holy-land-full-day-tour-venustravel-SCH-04,venusvietnamtravel-cam-thanh-eco-tour-my-son-holy-land-full-day-tour-venustravel,Cam Thanh Eco Tour - My Son Holy Land Full-day Tour,approved,True,2026-06-07,2026-06-07,30,0,1215500.0,0.0,0.0,available,open,VCTE-20260607-04,Depart from Hoi An / Da Nang / Hue Depart from Ha Noi Depart from Ho Chi Minh Pakage T,08:00,rule,2026-06-06T18:00:00+00:00,daily,start_time_inferred; missing_itinerary,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://venusvietnamtravel.com/cam-thanh-coconut-jungle-my-son-sanctuary-full-day-tour/
venusvietnamtravel-cham-island-sightseeing-snorkeling-tour-venustravel-SCH-01,venusvietnamtravel-cham-island-sightseeing-snorkeling-tour-venustravel,Cham Island Sightseeing & Snorkeling Tour,approved,True,2026-06-04,2026-06-04,30,0,765750.0,0.0,0.0,available,open,VCIS-20260604-01,Depart from Hoi An / Da Nang / Hue Depart from Ha Noi Depart from Ho Chi Minh Pakage T,08:00,rule,2026-06-03T18:00:00+00:00,daily,start_time_inferred; missing_itinerary,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://venusvietnamtravel.com/cham-island-sightseeing-and-snorkeling-tour/
venusvietnamtravel-cham-island-sightseeing-snorkeling-tour-venustravel-SCH-02,venusvietnamtravel-cham-island-sightseeing-snorkeling-tour-venustravel,Cham Island Sightseeing & Snorkeling Tour,approved,True,2026-06-05,2026-06-05,30,0,765750.0,0.0,0.0,available,open,VCIS-20260605-02,Depart from Hoi An / Da Nang / Hue Depart from Ha Noi Depart from Ho Chi Minh Pakage T,08:00,rule,2026-06-04T18:00:00+00:00,daily,start_time_inferred; missing_itinerary,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://venusvietnamtravel.com/cham-island-sightseeing-and-snorkeling-tour/
venusvietnamtravel-cham-island-sightseeing-snorkeling-tour-venustravel-SCH-03,venusvietnamtravel-cham-island-sightseeing-snorkeling-tour-venustravel,Cham Island Sightseeing & Snorkeling Tour,approved,True,2026-06-06,2026-06-06,30,0,765750.0,0.0,0.0,available,open,VCIS-20260606-03,Depart from Hoi An / Da Nang / Hue Depart from Ha Noi Depart from Ho Chi Minh Pakage T,08:00,rule,2026-06-05T18:00:00+00:00,daily,start_time_inferred; missing_itinerary,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://venusvietnamtravel.com/cham-island-sightseeing-and-snorkeling-tour/
venusvietnamtravel-cham-island-sightseeing-snorkeling-tour-venustravel-SCH-04,venusvietnamtravel-cham-island-sightseeing-snorkeling-tour-venustravel,Cham Island Sightseeing & Snorkeling Tour,approved,True,2026-06-07,2026-06-07,30,0,765750.0,0.0,0.0,available,open,VCIS-20260607-04,Depart from Hoi An / Da Nang / Hue Depart from Ha Noi Depart from Ho Chi Minh Pakage T,08:00,rule,2026-06-06T18:00:00+00:00,daily,start_time_inferred; missing_itinerary,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://venusvietnamtravel.com/cham-island-sightseeing-and-snorkeling-tour/
vietnamadventure-danang-the-best-quality-daily-group-tour-package-in-vietnam-SCH-01,vietnamadventure-danang-the-best-quality-daily-group-tour-package-in-vietnam,The best quality Daily Group Tour package in Vietnam,rejected,False,2026-06-04,2026-06-04,30,0,475000.0,0.0,0.0,available,open,VDTB-20260604-01,Departure Time,08:00,default,2026-06-03T18:00:00+00:00,daily,start_time_inferred; missing_itinerary; missing_inclusions,Rejected: parent tour is not approved.,https://vietnamadventuretour.com.vn/daily-group-tour/
vietnamadventure-danang-the-best-quality-daily-group-tour-package-in-vietnam-SCH-02,vietnamadventure-danang-the-best-quality-daily-group-tour-package-in-vietnam,The best quality Daily Group Tour package in Vietnam,rejected,False,2026-06-05,2026-06-05,30,0,475000.0,0.0,0.0,available,open,VDTB-20260605-02,Departure Time,08:00,default,2026-06-04T18:00:00+00:00,daily,start_time_inferred; missing_itinerary; missing_inclusions,Rejected: parent tour is not approved.,https://vietnamadventuretour.com.vn/daily-group-tour/
vietnamadventure-danang-the-best-quality-daily-group-tour-package-in-vietnam-SCH-03,vietnamadventure-danang-the-best-quality-daily-group-tour-package-in-vietnam,The best quality Daily Group Tour package in Vietnam,rejected,False,2026-06-06,2026-06-06,30,0,475000.0,0.0,0.0,available,open,VDTB-20260606-03,Departure Time,08:00,default,2026-06-05T18:00:00+00:00,daily,start_time_inferred; missing_itinerary; missing_inclusions,Rejected: parent tour is not approved.,https://vietnamadventuretour.com.vn/daily-group-tour/
vietnamadventure-danang-the-best-quality-daily-group-tour-package-in-vietnam-SCH-04,vietnamadventure-danang-the-best-quality-daily-group-tour-package-in-vietnam,The best quality Daily Group Tour package in Vietnam,rejected,False,2026-06-07,2026-06-07,30,0,475000.0,0.0,0.0,available,open,VDTB-20260607-04,Departure Time,08:00,default,2026-06-06T18:00:00+00:00,daily,start_time_inferred; missing_itinerary; missing_inclusions,Rejected: parent tour is not approved.,https://vietnamadventuretour.com.vn/daily-group-tour/
vietnamadventure-danang-vietnam-luxury-tour-experience-your-trip-with-5-star-class-SCH-01,vietnamadventure-danang-vietnam-luxury-tour-experience-your-trip-with-5-star-class,Vietnam Luxury Tour - Experience your trip with 5-star class,rejected,False,2026-06-04,2026-06-04,30,0,600000.0,0.0,0.0,available,open,VDVL-20260604-01,Da Nang / operator pickup point,08:00,default,2026-06-03T18:00:00+00:00,daily,start_time_inferred; missing_itinerary; missing_inclusions,Rejected: parent tour is not approved.,https://vietnamadventuretour.com.vn/luxury-tour/
vietnamadventure-danang-vietnam-luxury-tour-experience-your-trip-with-5-star-class-SCH-02,vietnamadventure-danang-vietnam-luxury-tour-experience-your-trip-with-5-star-class,Vietnam Luxury Tour - Experience your trip with 5-star class,rejected,False,2026-06-05,2026-06-05,30,0,600000.0,0.0,0.0,available,open,VDVL-20260605-02,Da Nang / operator pickup point,08:00,default,2026-06-04T18:00:00+00:00,daily,start_time_inferred; missing_itinerary; missing_inclusions,Rejected: parent tour is not approved.,https://vietnamadventuretour.com.vn/luxury-tour/
vietnamadventure-danang-vietnam-luxury-tour-experience-your-trip-with-5-star-class-SCH-03,vietnamadventure-danang-vietnam-luxury-tour-experience-your-trip-with-5-star-class,Vietnam Luxury Tour - Experience your trip with 5-star class,rejected,False,2026-06-06,2026-06-06,30,0,600000.0,0.0,0.0,available,open,VDVL-20260606-03,Da Nang / operator pickup point,08:00,default,2026-06-05T18:00:00+00:00,daily,start_time_inferred; missing_itinerary; missing_inclusions,Rejected: parent tour is not approved.,https://vietnamadventuretour.com.vn/luxury-tour/
vietnamadventure-danang-vietnam-luxury-tour-experience-your-trip-with-5-star-class-SCH-04,vietnamadventure-danang-vietnam-luxury-tour-experience-your-trip-with-5-star-class,Vietnam Luxury Tour - Experience your trip with 5-star class,rejected,False,2026-06-07,2026-06-07,30,0,600000.0,0.0,0.0,available,open,VDVL-20260607-04,Da Nang / operator pickup point,08:00,default,2026-06-06T18:00:00+00:00,daily,start_time_inferred; missing_itinerary; missing_inclusions,Rejected: parent tour is not approved.,https://vietnamadventuretour.com.vn/luxury-tour/
vmtravel-da-nang-shore-excursions-from-tien-sa-port-deluxe-tours-SCH-01,vmtravel-da-nang-shore-excursions-from-tien-sa-port-deluxe-tours,Da Nang Shore Excursions From Tien Sa Port - Deluxe Tours,approved,True,2026-06-04,2026-06-04,30,0,750000.0,0.0,0.0,available,open,VDNS-20260604-01,departing from Tien Sa Port,08:00,default,2026-06-03T18:00:00+00:00,daily,start_time_inferred; missing_itinerary; missing_inclusions,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/da-nang-shore-excursions-from-tien-sa-port/
vmtravel-da-nang-shore-excursions-from-tien-sa-port-deluxe-tours-SCH-02,vmtravel-da-nang-shore-excursions-from-tien-sa-port-deluxe-tours,Da Nang Shore Excursions From Tien Sa Port - Deluxe Tours,approved,True,2026-06-05,2026-06-05,30,0,750000.0,0.0,0.0,available,open,VDNS-20260605-02,departing from Tien Sa Port,08:00,default,2026-06-04T18:00:00+00:00,daily,start_time_inferred; missing_itinerary; missing_inclusions,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/da-nang-shore-excursions-from-tien-sa-port/
vmtravel-da-nang-shore-excursions-from-tien-sa-port-deluxe-tours-SCH-03,vmtravel-da-nang-shore-excursions-from-tien-sa-port-deluxe-tours,Da Nang Shore Excursions From Tien Sa Port - Deluxe Tours,approved,True,2026-06-06,2026-06-06,30,0,750000.0,0.0,0.0,available,open,VDNS-20260606-03,departing from Tien Sa Port,08:00,default,2026-06-05T18:00:00+00:00,daily,start_time_inferred; missing_itinerary; missing_inclusions,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/da-nang-shore-excursions-from-tien-sa-port/
vmtravel-da-nang-shore-excursions-from-tien-sa-port-deluxe-tours-SCH-04,vmtravel-da-nang-shore-excursions-from-tien-sa-port-deluxe-tours,Da Nang Shore Excursions From Tien Sa Port - Deluxe Tours,approved,True,2026-06-07,2026-06-07,30,0,750000.0,0.0,0.0,available,open,VDNS-20260607-04,departing from Tien Sa Port,08:00,default,2026-06-06T18:00:00+00:00,daily,start_time_inferred; missing_itinerary; missing_inclusions,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/da-nang-shore-excursions-from-tien-sa-port/
vmtravel-hue-shore-excursions-from-chan-may-port-book-1-day-tour-SCH-01,vmtravel-hue-shore-excursions-from-chan-may-port-book-1-day-tour,Hue Shore Excursions From Chan May Port - Book 1 Day Tour,approved,True,2026-06-04,2026-06-04,30,0,750000.0,0.0,0.0,available,open,VHSE-20260604-01,Da Nang / operator pickup point,08:00,default,2026-06-03T18:00:00+00:00,daily,start_time_inferred; missing_itinerary; missing_inclusions,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/hue-shore-excursions-from-chan-may-port/
vmtravel-hue-shore-excursions-from-chan-may-port-book-1-day-tour-SCH-02,vmtravel-hue-shore-excursions-from-chan-may-port-book-1-day-tour,Hue Shore Excursions From Chan May Port - Book 1 Day Tour,approved,True,2026-06-05,2026-06-05,30,0,750000.0,0.0,0.0,available,open,VHSE-20260605-02,Da Nang / operator pickup point,08:00,default,2026-06-04T18:00:00+00:00,daily,start_time_inferred; missing_itinerary; missing_inclusions,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/hue-shore-excursions-from-chan-may-port/
vmtravel-hue-shore-excursions-from-chan-may-port-book-1-day-tour-SCH-03,vmtravel-hue-shore-excursions-from-chan-may-port-book-1-day-tour,Hue Shore Excursions From Chan May Port - Book 1 Day Tour,approved,True,2026-06-06,2026-06-06,30,0,750000.0,0.0,0.0,available,open,VHSE-20260606-03,Da Nang / operator pickup point,08:00,default,2026-06-05T18:00:00+00:00,daily,start_time_inferred; missing_itinerary; missing_inclusions,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/hue-shore-excursions-from-chan-may-port/
vmtravel-hue-shore-excursions-from-chan-may-port-book-1-day-tour-SCH-04,vmtravel-hue-shore-excursions-from-chan-may-port-book-1-day-tour,Hue Shore Excursions From Chan May Port - Book 1 Day Tour,approved,True,2026-06-07,2026-06-07,30,0,750000.0,0.0,0.0,available,open,VHSE-20260607-04,Da Nang / operator pickup point,08:00,default,2026-06-06T18:00:00+00:00,daily,start_time_inferred; missing_itinerary; missing_inclusions,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/hue-shore-excursions-from-chan-may-port/
vmtravel-danang-shore-ba-na-hills-and-golden-bridge-tour-from-tien-sa-port-SCH-01,vmtravel-danang-shore-ba-na-hills-and-golden-bridge-tour-from-tien-sa-port,Ba Na Hills And Golden Bridge Tour From Tien Sa Port,approved,True,2026-06-04,2026-06-04,30,0,750000.0,0.0,0.0,available,open,VDSB-20260604-01,Pickup inside of the port or Pickup outside of the port,08:00,default,2026-06-03T18:00:00+00:00,daily,start_time_inferred,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/tours/ba-na-hills-and-golden-bridge-tour-from-tien-sa/
vmtravel-danang-shore-ba-na-hills-and-golden-bridge-tour-from-tien-sa-port-SCH-02,vmtravel-danang-shore-ba-na-hills-and-golden-bridge-tour-from-tien-sa-port,Ba Na Hills And Golden Bridge Tour From Tien Sa Port,approved,True,2026-06-05,2026-06-05,30,0,750000.0,0.0,0.0,available,open,VDSB-20260605-02,Pickup inside of the port or Pickup outside of the port,08:00,default,2026-06-04T18:00:00+00:00,daily,start_time_inferred,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/tours/ba-na-hills-and-golden-bridge-tour-from-tien-sa/
vmtravel-danang-shore-ba-na-hills-and-golden-bridge-tour-from-tien-sa-port-SCH-03,vmtravel-danang-shore-ba-na-hills-and-golden-bridge-tour-from-tien-sa-port,Ba Na Hills And Golden Bridge Tour From Tien Sa Port,approved,True,2026-06-06,2026-06-06,30,0,750000.0,0.0,0.0,available,open,VDSB-20260606-03,Pickup inside of the port or Pickup outside of the port,08:00,default,2026-06-05T18:00:00+00:00,daily,start_time_inferred,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/tours/ba-na-hills-and-golden-bridge-tour-from-tien-sa/
vmtravel-danang-shore-ba-na-hills-and-golden-bridge-tour-from-tien-sa-port-SCH-04,vmtravel-danang-shore-ba-na-hills-and-golden-bridge-tour-from-tien-sa-port,Ba Na Hills And Golden Bridge Tour From Tien Sa Port,approved,True,2026-06-07,2026-06-07,30,0,750000.0,0.0,0.0,available,open,VDSB-20260607-04,Pickup inside of the port or Pickup outside of the port,08:00,default,2026-06-06T18:00:00+00:00,daily,start_time_inferred,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/tours/ba-na-hills-and-golden-bridge-tour-from-tien-sa/
vmtravel-danang-shore-da-nang-city-tour-from-tien-sa-port-explore-and-shopping-SCH-01,vmtravel-danang-shore-da-nang-city-tour-from-tien-sa-port-explore-and-shopping,Da Nang City Tour From Tien Sa Port - Explore and Shopping,approved,True,2026-06-04,2026-06-04,30,0,750000.0,0.0,0.0,available,open,VDSD-20260604-01,Pickup inside of the port or Pickup outside of the port,08:00,default,2026-06-03T18:00:00+00:00,daily,start_time_inferred,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/tours/da-nang-city-tour-from-tien-sa-port/
vmtravel-danang-shore-da-nang-city-tour-from-tien-sa-port-explore-and-shopping-SCH-02,vmtravel-danang-shore-da-nang-city-tour-from-tien-sa-port-explore-and-shopping,Da Nang City Tour From Tien Sa Port - Explore and Shopping,approved,True,2026-06-05,2026-06-05,30,0,750000.0,0.0,0.0,available,open,VDSD-20260605-02,Pickup inside of the port or Pickup outside of the port,08:00,default,2026-06-04T18:00:00+00:00,daily,start_time_inferred,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/tours/da-nang-city-tour-from-tien-sa-port/
vmtravel-danang-shore-da-nang-city-tour-from-tien-sa-port-explore-and-shopping-SCH-03,vmtravel-danang-shore-da-nang-city-tour-from-tien-sa-port-explore-and-shopping,Da Nang City Tour From Tien Sa Port - Explore and Shopping,approved,True,2026-06-06,2026-06-06,30,0,750000.0,0.0,0.0,available,open,VDSD-20260606-03,Pickup inside of the port or Pickup outside of the port,08:00,default,2026-06-05T18:00:00+00:00,daily,start_time_inferred,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/tours/da-nang-city-tour-from-tien-sa-port/
vmtravel-danang-shore-da-nang-city-tour-from-tien-sa-port-explore-and-shopping-SCH-04,vmtravel-danang-shore-da-nang-city-tour-from-tien-sa-port-explore-and-shopping,Da Nang City Tour From Tien Sa Port - Explore and Shopping,approved,True,2026-06-07,2026-06-07,30,0,750000.0,0.0,0.0,available,open,VDSD-20260607-04,Pickup inside of the port or Pickup outside of the port,08:00,default,2026-06-06T18:00:00+00:00,daily,start_time_inferred,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/tours/da-nang-city-tour-from-tien-sa-port/
vmtravel-danang-shore-hoi-an-day-tour-from-tien-sa-port-hoi-an-shore-excursions-SCH-01,vmtravel-danang-shore-hoi-an-day-tour-from-tien-sa-port-hoi-an-shore-excursions,Hoi An Day Tour from Tien Sa Port - Hoi An Shore Excursions,approved,True,2026-06-04,2026-06-04,30,0,750000.0,0.0,0.0,available,open,VDSH-20260604-01,Pickup inside of the port or Pickup outside of the port,08:00,default,2026-06-03T18:00:00+00:00,daily,start_time_inferred,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/tours/hoi-an-day-tour-from-tien-sa-port/
vmtravel-danang-shore-hoi-an-day-tour-from-tien-sa-port-hoi-an-shore-excursions-SCH-02,vmtravel-danang-shore-hoi-an-day-tour-from-tien-sa-port-hoi-an-shore-excursions,Hoi An Day Tour from Tien Sa Port - Hoi An Shore Excursions,approved,True,2026-06-05,2026-06-05,30,0,750000.0,0.0,0.0,available,open,VDSH-20260605-02,Pickup inside of the port or Pickup outside of the port,08:00,default,2026-06-04T18:00:00+00:00,daily,start_time_inferred,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/tours/hoi-an-day-tour-from-tien-sa-port/
vmtravel-danang-shore-hoi-an-day-tour-from-tien-sa-port-hoi-an-shore-excursions-SCH-03,vmtravel-danang-shore-hoi-an-day-tour-from-tien-sa-port-hoi-an-shore-excursions,Hoi An Day Tour from Tien Sa Port - Hoi An Shore Excursions,approved,True,2026-06-06,2026-06-06,30,0,750000.0,0.0,0.0,available,open,VDSH-20260606-03,Pickup inside of the port or Pickup outside of the port,08:00,default,2026-06-05T18:00:00+00:00,daily,start_time_inferred,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/tours/hoi-an-day-tour-from-tien-sa-port/
vmtravel-danang-shore-hoi-an-day-tour-from-tien-sa-port-hoi-an-shore-excursions-SCH-04,vmtravel-danang-shore-hoi-an-day-tour-from-tien-sa-port-hoi-an-shore-excursions,Hoi An Day Tour from Tien Sa Port - Hoi An Shore Excursions,approved,True,2026-06-07,2026-06-07,30,0,750000.0,0.0,0.0,available,open,VDSH-20260607-04,Pickup inside of the port or Pickup outside of the port,08:00,default,2026-06-06T18:00:00+00:00,daily,start_time_inferred,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/tours/hoi-an-day-tour-from-tien-sa-port/
vmtravel-danang-shore-my-son-sanctuary-tour-from-tien-sa-port-explore-now-SCH-01,vmtravel-danang-shore-my-son-sanctuary-tour-from-tien-sa-port-explore-now,My Son Sanctuary Tour From Tien Sa Port - Explore Now,approved,True,2026-06-04,2026-06-04,30,0,750000.0,0.0,0.0,available,open,VDSM-20260604-01,Pickup inside of the port or Pickup outside of the port,08:00,default,2026-06-03T18:00:00+00:00,daily,start_time_inferred,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/tours/my-son-sanctuary-tour-from-tien-sa-port/
vmtravel-danang-shore-my-son-sanctuary-tour-from-tien-sa-port-explore-now-SCH-02,vmtravel-danang-shore-my-son-sanctuary-tour-from-tien-sa-port-explore-now,My Son Sanctuary Tour From Tien Sa Port - Explore Now,approved,True,2026-06-05,2026-06-05,30,0,750000.0,0.0,0.0,available,open,VDSM-20260605-02,Pickup inside of the port or Pickup outside of the port,08:00,default,2026-06-04T18:00:00+00:00,daily,start_time_inferred,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/tours/my-son-sanctuary-tour-from-tien-sa-port/
vmtravel-danang-shore-my-son-sanctuary-tour-from-tien-sa-port-explore-now-SCH-03,vmtravel-danang-shore-my-son-sanctuary-tour-from-tien-sa-port-explore-now,My Son Sanctuary Tour From Tien Sa Port - Explore Now,approved,True,2026-06-06,2026-06-06,30,0,750000.0,0.0,0.0,available,open,VDSM-20260606-03,Pickup inside of the port or Pickup outside of the port,08:00,default,2026-06-05T18:00:00+00:00,daily,start_time_inferred,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/tours/my-son-sanctuary-tour-from-tien-sa-port/
vmtravel-danang-shore-my-son-sanctuary-tour-from-tien-sa-port-explore-now-SCH-04,vmtravel-danang-shore-my-son-sanctuary-tour-from-tien-sa-port-explore-now,My Son Sanctuary Tour From Tien Sa Port - Explore Now,approved,True,2026-06-07,2026-06-07,30,0,750000.0,0.0,0.0,available,open,VDSM-20260607-04,Pickup inside of the port or Pickup outside of the port,08:00,default,2026-06-06T18:00:00+00:00,daily,start_time_inferred,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/tours/my-son-sanctuary-tour-from-tien-sa-port/
vmtravel-hue-shore-bana-hills-day-trip-from-chan-may-port-best-shore-excursion-SCH-01,vmtravel-hue-shore-bana-hills-day-trip-from-chan-may-port-best-shore-excursion,Bana Hills Day Trip from Chan May Port: Best Shore Excursion,approved,True,2026-06-04,2026-06-04,30,0,750000.0,0.0,0.0,available,open,VHSB-20260604-01,departs,08:00,default,2026-06-03T18:00:00+00:00,daily,start_time_inferred; missing_inclusions,Auto-approved for staging schedule seed; schedule remains demo/review data.,https://vmtravel.com/tours/bana-hills-day-trip-from-chan-may-port/
