catalog_index,tour_name,tour_slug,source_url,photo_index,is_primary,provider,provider_photo_id,provider_page_url,photographer,photographer_url,image_url,image_alt,local_file,local_path,content_type,bytes,sha256,width,height,cloudinary_public_id,cloudinary_resource_type,status,error,rights_note,duplicate_of_cloudinary_public_id
18,Hue Bicycle Tour: Organic Farm Visit & Local Cooking Class,vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class,https://vmtravel.com/tours/hue-bicycle-tour/,3,False,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2026/03/Hue-bicycle-tour.webp,,tour-018__vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class__p03__vmtravel-hue-bicycle-tour.webp,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-018__vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class__p03__vmtravel-hue-bicycle-tour.webp,,743988,077b2afa053930bb3b3a84b7cbf562b9834c3674b991b74113560bc57b664444,,,danangtrip/tours/vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class/tour-018__vmtravel-central-014-hue-bicycle-tour-organic-farm-visit-local-cooking-class__p03__vmtravel-hue-bicycle-tour,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
19,Hue Cooking Class Tour - From Market to Table,vmtravel-central-016-hue-cooking-class-tour-from-market-to-table,https://vmtravel.com/tours/hue-cooking-class-tour/,1,True,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2024/08/hue-cooking-class.jpg,,tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p01__vmtravel-hue-cooking-class.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p01__vmtravel-hue-cooking-class.jpg,image/jpeg,696485,7c09e44d024765a7ebb967802dc281103159b483d525522d86512de9d642f7d8,,,danangtrip/tours/vmtravel-central-016-hue-cooking-class-tour-from-market-to-table/tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p01__vmtravel-hue-cooking-class,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
19,Hue Cooking Class Tour - From Market to Table,vmtravel-central-016-hue-cooking-class-tour-from-market-to-table,https://vmtravel.com/tours/hue-cooking-class-tour/,2,False,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2024/08/cooking-class-at-madam-thu.jpg,,tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p02__vmtravel-cooking-class-at-madam-thu.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p02__vmtravel-cooking-class-at-madam-thu.jpg,image/jpeg,678098,53105235d839a5b9abcd46a5154272768802097a934b1691e4c8394c47daa7e0,,,danangtrip/tours/vmtravel-central-016-hue-cooking-class-tour-from-market-to-table/tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p02__vmtravel-cooking-class-at-madam-thu,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
19,Hue Cooking Class Tour - From Market to Table,vmtravel-central-016-hue-cooking-class-tour-from-market-to-table,https://vmtravel.com/tours/hue-cooking-class-tour/,3,False,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2024/08/cyclo-in-hue.jpg,,tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p03__vmtravel-cyclo-in-hue.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p03__vmtravel-cyclo-in-hue.jpg,image/jpeg,835165,e5d4e1e41828049414c0fb100d6d4f4916657ea17df6bc49a9c66b5dd56018b6,,,danangtrip/tours/vmtravel-central-016-hue-cooking-class-tour-from-market-to-table/tour-019__vmtravel-central-016-hue-cooking-class-tour-from-market-to-table__p03__vmtravel-cyclo-in-hue,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
20,Hue DMZ Tour - Unveiling History on Captivating Tour,vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour,https://vmtravel.com/tours/hue-dmz-tour-deluxe-group-tour/,1,True,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2023/08/Hue-DMZ-Tour-3.png,,tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p01__vmtravel-hue-dmz-tour-3.png,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p01__vmtravel-hue-dmz-tour-3.png,image/png,1201617,0086b8e65f3a995b3a28900dc030f3c8c00cdf3ae11591afd37ac163a299a04a,,,danangtrip/tours/vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour/tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p01__vmtravel-hue-dmz-tour-3,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
20,Hue DMZ Tour - Unveiling History on Captivating Tour,vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour,https://vmtravel.com/tours/hue-dmz-tour-deluxe-group-tour/,2,False,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2023/08/Hue-DMZ-Tour-.png,,tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p02__vmtravel-hue-dmz-tour.png,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p02__vmtravel-hue-dmz-tour.png,image/png,1148854,187feea300c8ab235a690f1226da68fbf242f38be07d63754d0d0b5aa0604030,,,danangtrip/tours/vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour/tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p02__vmtravel-hue-dmz-tour,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
20,Hue DMZ Tour - Unveiling History on Captivating Tour,vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour,https://vmtravel.com/tours/hue-dmz-tour-deluxe-group-tour/,3,False,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2023/08/Hue-DMZ-Tour-1-.png,,tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p03__vmtravel-hue-dmz-tour-1.png,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p03__vmtravel-hue-dmz-tour-1.png,image/png,1440611,10899249ff9e3ff4ab07d0ae66eb4da60d22b14cfa3e4d3685c9aebbd974d649,,,danangtrip/tours/vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour/tour-020__vmtravel-central-020-hue-dmz-tour-unveiling-history-on-captivating-tour__p03__vmtravel-hue-dmz-tour-1,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
21,Hue Day Trip From Da Nang - Deluxe Small Group Tour,vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour,https://vmtravel.com/tours/hue-day-trip-from-da-nang/,1,True,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2023/07/hue-city-tour-from-hoian.jpg,,tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p01__vmtravel-hue-city-tour-from-hoian.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p01__vmtravel-hue-city-tour-from-hoian.jpg,image/jpeg,821162,453fe2b88866bd124b314486d9b33660c427f9cdfd357812e5272018d132bf27,,,danangtrip/tours/vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour/tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p01__vmtravel-hue-city-tour-from-hoian,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
21,Hue Day Trip From Da Nang - Deluxe Small Group Tour,vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour,https://vmtravel.com/tours/hue-day-trip-from-da-nang/,2,False,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2023/09/khai-dinh-tomb-tour.jpg,,tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p02__vmtravel-khai-dinh-tomb-tour.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p02__vmtravel-khai-dinh-tomb-tour.jpg,image/jpeg,616675,f5208334003968490b94e3fa86488f800b3accc9c2a76ffc8dc3cbfd4b496430,,,danangtrip/tours/vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour/tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p02__vmtravel-khai-dinh-tomb-tour,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
21,Hue Day Trip From Da Nang - Deluxe Small Group Tour,vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour,https://vmtravel.com/tours/hue-day-trip-from-da-nang/,3,False,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2023/08/Hue-City-Tour-1.png,,tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p03__vmtravel-hue-city-tour-1.png,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p03__vmtravel-hue-city-tour-1.png,image/png,1590285,88f66cdf207c92a7606fb3ebebeb05a9b5fb916863841f878ef94ecc73245580,,,danangtrip/tours/vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour/tour-021__vmtravel-central-018-hue-day-trip-from-da-nang-deluxe-small-group-tour__p03__vmtravel-hue-city-tour-1,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
22,Hue Day Trip From Da Nang - Private Tour,vmtravel-central-017-hue-day-trip-from-da-nang-private-tour,https://vmtravel.com/tours/hue-day-trip-from-da-nang-private-tour/,1,True,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2023/07/hue-day-trip.jpg,,tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p01__vmtravel-hue-day-trip.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p01__vmtravel-hue-day-trip.jpg,image/jpeg,637772,a907d29846bdf7b9876ae557fa463ee37e107b0238fe8196c200d98a8584fbe4,,,danangtrip/tours/vmtravel-central-017-hue-day-trip-from-da-nang-private-tour/tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p01__vmtravel-hue-day-trip,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
22,Hue Day Trip From Da Nang - Private Tour,vmtravel-central-017-hue-day-trip-from-da-nang-private-tour,https://vmtravel.com/tours/hue-day-trip-from-da-nang-private-tour/,2,False,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2023/09/hue-imperial-city-1.jpg,,tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p02__vmtravel-hue-imperial-city-1.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p02__vmtravel-hue-imperial-city-1.jpg,image/jpeg,812170,3d8e096d3906e2cebb8479cea5b7055bd7a483555a5fde0c72acb825635e8e81,,,danangtrip/tours/vmtravel-central-017-hue-day-trip-from-da-nang-private-tour/tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p02__vmtravel-hue-imperial-city-1,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
22,Hue Day Trip From Da Nang - Private Tour,vmtravel-central-017-hue-day-trip-from-da-nang-private-tour,https://vmtravel.com/tours/hue-day-trip-from-da-nang-private-tour/,3,False,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2023/08/Hue-City-Tour-6.png,,tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p03__vmtravel-hue-city-tour-6.png,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p03__vmtravel-hue-city-tour-6.png,image/png,1252082,b3409d515d352dbcf2a58c4566476164c2f8779e5ac284860c870f6324d3d559,,,danangtrip/tours/vmtravel-central-017-hue-day-trip-from-da-nang-private-tour/tour-022__vmtravel-central-017-hue-day-trip-from-da-nang-private-tour__p03__vmtravel-hue-city-tour-6,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
23,Hue Day Trip From Hoi An Da Nang-Book Best 1 Day Group Tour,vmtravel-central-019-hue-day-trip-from-hoi-an-da-nang-book-best-1-day-group-tour,https://vmtravel.com/tours/hue-day-trip-from-hoi-an/,3,False,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2023/08/Hue-city-Tour-7.png,,tour-023__vmtravel-central-019-hue-day-trip-from-hoi-an-da-nang-book-best-1-day-group-tour__p03__vmtravel-hue-city-tour-7.png,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-023__vmtravel-central-019-hue-day-trip-from-hoi-an-da-nang-book-best-1-day-group-tour__p03__vmtravel-hue-city-tour-7.png,image/png,1367345,c164a38992fa504c571bd668c1da4a9581578ba11f4a36225a7ff53661b5ed27,,,danangtrip/tours/vmtravel-central-019-hue-day-trip-from-hoi-an-da-nang-book-best-1-day-group-tour/tour-023__vmtravel-central-019-hue-day-trip-from-hoi-an-da-nang-book-best-1-day-group-tour__p03__vmtravel-hue-city-tour-7,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
24,Hue Imperial Tour from Chan May Port: Best Shore Excursions,vmtravel-recheck-005-hue-imperial-tour-from-chan-may-port-best-shore-excursions,https://vmtravel.com/tours/hue-imperial-tour-from-chan-may-port/,2,False,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2023/07/hue-imperial.jpg,,tour-024__vmtravel-recheck-005-hue-imperial-tour-from-chan-may-port-best-shore-excursions__p02__vmtravel-hue-imperial.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-024__vmtravel-recheck-005-hue-imperial-tour-from-chan-may-port-best-shore-excursions__p02__vmtravel-hue-imperial.jpg,image/jpeg,804100,cd3e2649f6962ed53d11662d0b95ed23b8a02f40d580d7111014b79aef16e2c4,,,danangtrip/tours/vmtravel-recheck-005-hue-imperial-tour-from-chan-may-port-best-shore-excursions/tour-024__vmtravel-recheck-005-hue-imperial-tour-from-chan-may-port-best-shore-excursions__p02__vmtravel-hue-imperial,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
24,Hue Imperial Tour from Chan May Port: Best Shore Excursions,vmtravel-recheck-005-hue-imperial-tour-from-chan-may-port-best-shore-excursions,https://vmtravel.com/tours/hue-imperial-tour-from-chan-may-port/,3,False,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2023/07/car-rental-from-port.jpg,,tour-024__vmtravel-recheck-005-hue-imperial-tour-from-chan-may-port-best-shore-excursions__p03__vmtravel-car-rental-from-port.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-024__vmtravel-recheck-005-hue-imperial-tour-from-chan-may-port-best-shore-excursions__p03__vmtravel-car-rental-from-port.jpg,image/jpeg,649039,96b98891436989d002e716c28b185c832b72b997560a35bec1355046904cfa8c,,,danangtrip/tours/vmtravel-recheck-005-hue-imperial-tour-from-chan-may-port-best-shore-excursions/tour-024__vmtravel-recheck-005-hue-imperial-tour-from-chan-may-port-best-shore-excursions__p03__vmtravel-car-rental-from-port,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
25,Hue Street Food Tour - Explore Local Flavours for Just $45,vmtravel-central-021-hue-street-food-tour-explore-local-flavours-for-just-45,https://vmtravel.com/tours/hue-street-food-tour/,1,True,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2024/08/hue-strees-food-tour.jpg,,tour-025__vmtravel-central-021-hue-street-food-tour-explore-local-flavours-for-just-45__p01__vmtravel-hue-strees-food-tour.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-025__vmtravel-central-021-hue-street-food-tour-explore-local-flavours-for-just-45__p01__vmtravel-hue-strees-food-tour.jpg,image/jpeg,748384,f4098583178d96f4d83d3718cd6af4dcbb0543409ad6b2db2e23fec6b21eeb27,,,danangtrip/tours/vmtravel-central-021-hue-street-food-tour-explore-local-flavours-for-just-45/tour-025__vmtravel-central-021-hue-street-food-tour-explore-local-flavours-for-just-45__p01__vmtravel-hue-strees-food-tour,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
25,Hue Street Food Tour - Explore Local Flavours for Just $45,vmtravel-central-021-hue-street-food-tour-explore-local-flavours-for-just-45,https://vmtravel.com/tours/hue-street-food-tour/,2,False,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2023/07/Hu-food-tour-from-danang.jpg,,tour-025__vmtravel-central-021-hue-street-food-tour-explore-local-flavours-for-just-45__p02__vmtravel-hu-food-tour-from-danang.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-025__vmtravel-central-021-hue-street-food-tour-explore-local-flavours-for-just-45__p02__vmtravel-hu-food-tour-from-danang.jpg,image/jpeg,634615,8d8ace98f61477c4079f1692cca5c91d9d5a948426401f17af9a838394298306,,,danangtrip/tours/vmtravel-central-021-hue-street-food-tour-explore-local-flavours-for-just-45/tour-025__vmtravel-central-021-hue-street-food-tour-explore-local-flavours-for-just-45__p02__vmtravel-hu-food-tour-from-danang,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
26,Linh Ung Pagoda & Marble Mountain tour from Hoi An,vmtravel-central-023-linh-ung-pagoda-marble-mountain-tour-from-hoi-an,https://vmtravel.com/tours/marble-mountain-tour-from-hoi-an/,1,True,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2025/05/Marble-Mountain-tour-from-Da-Nang.jpg,,tour-026__vmtravel-central-023-linh-ung-pagoda-marble-mountain-tour-from-hoi-an__p01__vmtravel-marble-mountain-tour-from-da-nang.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-026__vmtravel-central-023-linh-ung-pagoda-marble-mountain-tour-from-hoi-an__p01__vmtravel-marble-mountain-tour-from-da-nang.jpg,image/jpeg,913315,54b366dd9ec7e17f435fcefff41af809acca5053c3bf3003f9c950f7ed1e2b52,,,danangtrip/tours/vmtravel-central-023-linh-ung-pagoda-marble-mountain-tour-from-hoi-an/tour-026__vmtravel-central-023-linh-ung-pagoda-marble-mountain-tour-from-hoi-an__p01__vmtravel-marble-mountain-tour-from-da-nang,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
26,Linh Ung Pagoda & Marble Mountain tour from Hoi An,vmtravel-central-023-linh-ung-pagoda-marble-mountain-tour-from-hoi-an,https://vmtravel.com/tours/marble-mountain-tour-from-hoi-an/,2,False,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2025/05/Linh-Ung-Pagoda-Danang-Vietnam.jpg,,tour-026__vmtravel-central-023-linh-ung-pagoda-marble-mountain-tour-from-hoi-an__p02__vmtravel-linh-ung-pagoda-danang-vietnam.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-026__vmtravel-central-023-linh-ung-pagoda-marble-mountain-tour-from-hoi-an__p02__vmtravel-linh-ung-pagoda-danang-vietnam.jpg,image/jpeg,563076,5dd2aaad8f5be84efb83a430e793d94ac4778e27367199528f6518877d89b897,,,danangtrip/tours/vmtravel-central-023-linh-ung-pagoda-marble-mountain-tour-from-hoi-an/tour-026__vmtravel-central-023-linh-ung-pagoda-marble-mountain-tour-from-hoi-an__p02__vmtravel-linh-ung-pagoda-danang-vietnam,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
26,Linh Ung Pagoda & Marble Mountain tour from Hoi An,vmtravel-central-023-linh-ung-pagoda-marble-mountain-tour-from-hoi-an,https://vmtravel.com/tours/marble-mountain-tour-from-hoi-an/,3,False,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2025/05/Best-Time-to-Visit-Linh-Ung-Pagoda-Da-Nang.jpg,,tour-026__vmtravel-central-023-linh-ung-pagoda-marble-mountain-tour-from-hoi-an__p03__vmtravel-best-time-to-visit-linh-ung-pagoda-da-nang.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-026__vmtravel-central-023-linh-ung-pagoda-marble-mountain-tour-from-hoi-an__p03__vmtravel-best-time-to-visit-linh-ung-pagoda-da-nang.jpg,image/jpeg,690131,ba2a353389e2c174ce6db8fedab65ca47d75125d2e2f59f5005a74e7d2721031,,,danangtrip/tours/vmtravel-central-023-linh-ung-pagoda-marble-mountain-tour-from-hoi-an/tour-026__vmtravel-central-023-linh-ung-pagoda-marble-mountain-tour-from-hoi-an__p03__vmtravel-best-time-to-visit-linh-ung-pagoda-da-nang,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
27,Luxury Da Nang Golf Tour 6 Days 5 Nights 4 Rounds,vmtravel-central-022-luxury-da-nang-golf-tour-6-days-5-nights-4-rounds,https://vmtravel.com/tours/luxury-da-nang-golf-tour-6-days/,1,True,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2023/07/golf-in-Hoi-An.jpg,,tour-027__vmtravel-central-022-luxury-da-nang-golf-tour-6-days-5-nights-4-rounds__p01__vmtravel-golf-in-hoi-an.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-027__vmtravel-central-022-luxury-da-nang-golf-tour-6-days-5-nights-4-rounds__p01__vmtravel-golf-in-hoi-an.jpg,image/jpeg,676314,1d8767035c5fa635ab450f0fceca2b0b1abfe453d400bbabda62a1c51b03a793,,,danangtrip/tours/vmtravel-central-022-luxury-da-nang-golf-tour-6-days-5-nights-4-rounds/tour-027__vmtravel-central-022-luxury-da-nang-golf-tour-6-days-5-nights-4-rounds__p01__vmtravel-golf-in-hoi-an,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
27,Luxury Da Nang Golf Tour 6 Days 5 Nights 4 Rounds,vmtravel-central-022-luxury-da-nang-golf-tour-6-days-5-nights-4-rounds,https://vmtravel.com/tours/luxury-da-nang-golf-tour-6-days/,2,False,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2024/07/Vietnam-Luxury-Golf-Tour.jpg,,tour-027__vmtravel-central-022-luxury-da-nang-golf-tour-6-days-5-nights-4-rounds__p02__vmtravel-vietnam-luxury-golf-tour.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-027__vmtravel-central-022-luxury-da-nang-golf-tour-6-days-5-nights-4-rounds__p02__vmtravel-vietnam-luxury-golf-tour.jpg,image/jpeg,465722,b893e36787373c8e0cc0e417778d4ca87bc2c31f68a4d13d2661d62dc56b0a4f,,,danangtrip/tours/vmtravel-central-022-luxury-da-nang-golf-tour-6-days-5-nights-4-rounds/tour-027__vmtravel-central-022-luxury-da-nang-golf-tour-6-days-5-nights-4-rounds__p02__vmtravel-vietnam-luxury-golf-tour,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
28,My Son Sanctuary From Hoi An-Book Best 1 Day Tour in Hoi An,vmtravel-central-024-my-son-sanctuary-from-hoi-an-book-best-1-day-tour-in-hoi-an,https://vmtravel.com/tours/my-son-sanctuary-from-hoi-an/,1,True,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2023/07/sunrise-at-my-son-sanctuary.jpg,,tour-028__vmtravel-central-024-my-son-sanctuary-from-hoi-an-book-best-1-day-tour-in-hoi-an__p01__vmtravel-sunrise-at-my-son-sanctuary.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-028__vmtravel-central-024-my-son-sanctuary-from-hoi-an-book-best-1-day-tour-in-hoi-an__p01__vmtravel-sunrise-at-my-son-sanctuary.jpg,image/jpeg,824677,b1d761da6d15535b60f21492efc41d20e7288b115682cb2e4e5023edc13b89cc,,,danangtrip/tours/vmtravel-central-024-my-son-sanctuary-from-hoi-an-book-best-1-day-tour-in-hoi-an/tour-028__vmtravel-central-024-my-son-sanctuary-from-hoi-an-book-best-1-day-tour-in-hoi-an__p01__vmtravel-sunrise-at-my-son-sanctuary,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
28,My Son Sanctuary From Hoi An-Book Best 1 Day Tour in Hoi An,vmtravel-central-024-my-son-sanctuary-from-hoi-an-book-best-1-day-tour-in-hoi-an,https://vmtravel.com/tours/my-son-sanctuary-from-hoi-an/,2,False,vmtravel,,,,,https://vmtravel.com/wp-content/uploads/2023/07/myson-sanctuary.jpg,,tour-028__vmtravel-central-024-my-son-sanctuary-from-hoi-an-book-best-1-day-tour-in-hoi-an__p02__vmtravel-myson-sanctuary.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\tours\2026-06-07-verified-real-tours\originals\tour-028__vmtravel-central-024-my-son-sanctuary-from-hoi-an-book-best-1-day-tour-in-hoi-an__p02__vmtravel-myson-sanctuary.jpg,image/jpeg,667935,5c1c29a9608bea8cbfc57bab119f00445583baf32f561d17049b207627dae31a,,,danangtrip/tours/vmtravel-central-024-my-son-sanctuary-from-hoi-an-book-best-1-day-tour-in-hoi-an/tour-028__vmtravel-central-024-my-son-sanctuary-from-hoi-an-book-best-1-day-tour-in-hoi-an__p02__vmtravel-myson-sanctuary,image,already_downloaded,,Downloaded from operator source page; verify reuse permission before production publication.,
