id,name,slug,status,address,district,ward,latitude,longitude,phone,website,opening_hours,price_min,price_max,avg_rating,review_count,thumbnail,images,category_name,category_slug,review_score,review_bucket,review_reasons
296,Rosetta,rosetta,inactive,"63, Duong Duong Dinh Nghe, Son Tra, Da Nang",Son Tra,,16.06871680,108.24231290,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559857/danangtrip/locations/rosetta/loc-296__rosetta__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559857/danangtrip/locations/rosetta/loc-296__rosetta__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
297,Royal apartment,royal-apartment,inactive,"22, Duong My Da Dong 12, Da Nang",Da Nang,,16.04542580,108.24695270,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559860/danangtrip/locations/royal-apartment/loc-297__royal-apartment__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559860/danangtrip/locations/royal-apartment/loc-297__royal-apartment__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
299,San San Hotel,san-san-hotel,inactive,"54, Duong An Thuong 26, Da Nang",Da Nang,,16.05531580,108.24538620,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559875/danangtrip/locations/san-san-hotel/loc-299__san-san-hotel__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559875/danangtrip/locations/san-san-hotel/loc-299__san-san-hotel__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
300,Sanouva Danang Hotel,sanouva-danang-hotel,inactive,"68, Duong Phan Chau Trinh, Hai Chau, Da Nang",Hai Chau,,16.06698480,108.22013700,,https://www.sanouvadanang.com,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559885/danangtrip/locations/sanouva-danang-hotel/loc-300__sanouva-danang-hotel__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559885/danangtrip/locations/sanouva-danang-hotel/loc-300__sanouva-danang-hotel__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
301,Sea Phoenix Hotel,sea-phoenix-hotel,inactive,"115, Ho Xuan Huong, Da Nang",Da Nang,,16.04097150,108.24836330,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559887/danangtrip/locations/sea-phoenix-hotel/loc-301__sea-phoenix-hotel__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559887/danangtrip/locations/sea-phoenix-hotel/loc-301__sea-phoenix-hotel__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
302,Senorita boutique hotel,senorita-boutique-hotel,inactive,"89 Tran Bach Dang, Da Nang",Da Nang,,16.04979840,108.24778590,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559890/danangtrip/locations/senorita-boutique-hotel/loc-302__senorita-boutique-hotel__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559890/danangtrip/locations/senorita-boutique-hotel/loc-302__senorita-boutique-hotel__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
303,Sepon Blue Hotel,sepon-blue-hotel,inactive,"157-159, Duong Vo Van Kiet, Da Nang",Da Nang,,16.06185700,108.23786360,,http://seponblue.com/,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559892/danangtrip/locations/sepon-blue-hotel/loc-303__sepon-blue-hotel__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559892/danangtrip/locations/sepon-blue-hotel/loc-303__sepon-blue-hotel__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
305,Siro House Homestay,siro-house-homestay,inactive,"8, Kiet 72 Nguyen Van Thoai, Da Nang",Da Nang,,16.05392540,108.24022180,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559897/danangtrip/locations/siro-house-homestay/loc-305__siro-house-homestay__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559897/danangtrip/locations/siro-house-homestay/loc-305__siro-house-homestay__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
307,Solar Hotel,solar-hotel,inactive,"Duong Truong Chi Cuong, Da Nang",Da Nang,,16.03098980,108.22501880,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559903/danangtrip/locations/solar-hotel/loc-307__solar-hotel__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559903/danangtrip/locations/solar-hotel/loc-307__solar-hotel__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
308,Son Tra Green Hotel,son-tra-green-hotel,inactive,"116, Duong Nguyen Huy Chuong, Da Nang",Da Nang,,16.08818910,108.24442280,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559905/danangtrip/locations/son-tra-green-hotel/loc-308__son-tra-green-hotel__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559905/danangtrip/locations/son-tra-green-hotel/loc-308__son-tra-green-hotel__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
310,Star near me Hotel,star-near-me-hotel,inactive,"42, Duong Loseby, Da Nang",Da Nang,,16.07351670,108.24146180,,https://danangstarhotel.vn/,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559920/danangtrip/locations/star-near-me-hotel/loc-310__star-near-me-hotel__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559920/danangtrip/locations/star-near-me-hotel/loc-310__star-near-me-hotel__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
313,Tabii,tabii,inactive,"27, Duong An Don 4, Quan Son Tra, Danang",Quan Son Tra,,16.07299450,108.23727230,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559939/danangtrip/locations/tabii/loc-313__tabii__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559939/danangtrip/locations/tabii/loc-313__tabii__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
314,Tam House Villa Hotel,tam-house-villa-hotel,inactive,"27, K209 Nguyen Van Thoai, Da Nang",Da Nang,,16.05737600,108.24306310,,http://www.tamhousevillahotel.com,"{""raw"": ""24/7""}",,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559942/danangtrip/locations/tam-house-villa-hotel/loc-314__tam-house-villa-hotel__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559942/danangtrip/locations/tam-house-villa-hotel/loc-314__tam-house-villa-hotel__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
315,Tashi Park View Hotel & Apartment,tashi-park-view-hotel-apartment,inactive,"24-26, Duong Phuoc Truong 15, Da Nang",Da Nang,,16.07639670,108.24181130,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559954/danangtrip/locations/tashi-park-view-hotel-apartment/loc-315__tashi-park-view-hotel-apartment__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559954/danangtrip/locations/tashi-park-view-hotel-apartment/loc-315__tashi-park-view-hotel-apartment__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
318,Thanh Nhung,thanh-nhung,inactive,"17, Duong Pham Van Dong, Quan Son Tra, Danang",Quan Son Tra,,16.07121420,108.23600480,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780559962/danangtrip/locations/thanh-nhung/loc-318__thanh-nhung__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780559962/danangtrip/locations/thanh-nhung/loc-318__thanh-nhung__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
328,TruongVuHouse's,truongvuhouse-s,inactive,"Van Thanh 2, Da Nang",Da Nang,,16.09694760,108.13556710,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780560008/danangtrip/locations/truongvuhouse-s/loc-328__truongvuhouse-s__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780560008/danangtrip/locations/truongvuhouse-s/loc-328__truongvuhouse-s__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
330,Ty house homestay da nang,ty-house-homestay-da-nang,inactive,"25-27, Kiet 21 Che Lan Vien, Da Nang",Da Nang,,16.04318480,108.24644960,,,,,,0.00,0,https://res.cloudinary.com/dmukxquza/image/upload/v1780560014/danangtrip/locations/ty-house-homestay-da-nang/loc-330__ty-house-homestay-da-nang__p01.jpg,"[""https://res.cloudinary.com/dmukxquza/image/upload/v1780560014/danangtrip/locations/ty-house-homestay-da-nang/loc-330__ty-house-homestay-da-nang__p01.jpg""]",Khách sạn & Homestay,khach-san-homestay,7,manual_lodging_review,lodging_needs_manual_review
